cp,estado,municipio,ciudad,colonia,lat,lng
93276,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Francisco Sarabia,20.53,-97.4385
93279,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Heriberto Kehoe Vicent,20.4694,-97.4626
93280,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Emiliano Zapata,20.536175,-97.4336
93280,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Libertad,20.536175,-97.4336
93280,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Rafael Hern�ndez Ochoa,20.536175,-97.4336
93280,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Insurgentes,20.536175,-97.4336
93290,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Guadalupe Victoria,20.51776666666667,-97.42256666666668
93290,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Petrolera,20.51776666666667,-97.42256666666668
93290,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Petromex,20.51776666666667,-97.42256666666668
93294,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,18 de Marzo,20.517666666666667,-97.4237
93294,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Las Huastecas,20.517666666666667,-97.4237
93294,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Las Animas,20.517666666666667,-97.4237
93295,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Halliburton,20.5116,-97.4152
93300,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Independencia,20.53,-97.4385
93300,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,L�zaro C�rdenas,20.53,-97.4385
93305,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Las Gaviotas,20.5695,-97.4359
93305,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,INFONAVIT Poza de Cuero,20.5695,-97.4359
93306,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,La Rueda,20.53,-97.4385
93308,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Lomas Residencial,20.549750000000003,-97.4372
93308,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Veintisiete de Enero,20.549750000000003,-97.4372
93308,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Villa de las Flores,20.549750000000003,-97.4372
93308,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Primavera,20.549750000000003,-97.4372
93310,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Benito Ju�rez,20.5286,-97.44275
93310,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,M�xico,20.5286,-97.44275
93319,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Miguel Hidalgo,20.53,-97.4385
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Las Granjas,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Palma Sola,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,27 de Septiembre,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Magisterio,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Bugambilias,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,La Floresta,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Los Laureles,20.52895,-97.4416875
93320,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Central de Abastos,20.52895,-97.4416875
93327,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Ignacio de La Llave,20.5272,-97.447
93330,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Taj�n,20.54495,-97.4379
93340,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Flores Mag�n,20.5294,-97.44813333333332
93340,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Morelos,20.5294,-97.44813333333332
93340,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Vista Hermosa,20.5294,-97.44813333333332
93350,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,5 de Mayo Vieja,20.5132,-97.46930000000002
93350,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Divisi�n de Oriente,20.5132,-97.46930000000002
93350,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,�rea Industrial PEMEX,20.5132,-97.46930000000002
93360,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Salvador Allende,20.53,-97.4385
93367,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,12 de Octubre,20.5086,-97.4649
93368,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,La Barita,20.5142,-97.463
93369,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Jardines de Poza Rica,20.503,-97.4669
93369,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Nueva Imagen,20.503,-97.4669
93370,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Aviaci�n Vieja,20.5168,-97.4494
93370,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Herradura,20.5168,-97.4494
93380,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Buenos Aires,20.55784,-97.43556
93380,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Loma Bonita,20.55784,-97.43556
93380,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Nuevos Proyectos,20.55784,-97.43556
93380,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,A I M P,20.55784,-97.43556
93380,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Las Flores,20.55784,-97.43556
93384,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,La Ilusi�n,20.53,-97.4385
93386,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Casa de Visitas,20.5362,-97.449
93387,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Medias Lomas,20.5169,-97.4575
93388,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Loma Alta,20.53,-97.4385
93389,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Chulavista,20.5153,-97.4559
93390,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Fausto D�vila Sol�s,20.5182,-97.434
93390,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Revoluci�n,20.5182,-97.434
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Escol�n de Olarte,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Ni�os H�roes,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,10 de Abril,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Los Pinos,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Vicente Herrera,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Oscar Torres Pancardo,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Fernando Guti�rrez Barrios,20.52268571428572,-97.43485714285714
93393,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Del Policia,20.52268571428572,-97.43485714285714
93396,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Veracruz,20.5269,-97.4319
93399,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,El Vergel,20.528966666666665,-97.4363
93399,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Lomas Verdes,20.528966666666665,-97.4363
93399,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Parcela 44,20.528966666666665,-97.4363
93400,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Papantla Centro,20.4409,-97.3463
93410,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Benito Ju�rez,20.34985,-97.2347
93410,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Unidad y Trabajo,20.34985,-97.2347
93418,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Unidad Deportiva,20.461,-97.3356
93419,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,An�huac,20.4108,-97.2863
93420,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Fernando Guti�rrez Barrios Sector 1,20.6208,-97.27
93420,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Manantiales,20.6208,-97.27
93420,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Fernando Guti�rrez Barrios Sector 2,20.6208,-97.27
93420,Veracruz de Ignacio de la Llave,Papantla,,Las Am�ricas,20.6208,-97.27
93425,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,25 de Enero,20.4749,-97.3659
93427,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,La Valentina,20.4108,-97.2863
93428,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Cuauht�moc,20.4108,-97.2863
93429,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,10 de Abril,20.404175,-97.381925
93429,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Lomas de Plata,20.404175,-97.381925
93429,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,El Mirador,20.404175,-97.381925
93429,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,El Higo,20.404175,-97.381925
93430,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Miguel Hidalgo,20.31325,-97.26965
93430,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Valent�n G�mez Farias,20.31325,-97.26965
93438,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Adolfo L�pez Mateos,20.5344,-97.2339
93440,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Doctores,20.410666666666668,-97.3529
93440,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,L�zaro C�rdenas,20.410666666666668,-97.3529
93440,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Cerro de Dolores,20.410666666666668,-97.3529
93449,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Barrio de San Juan,20.4106,-97.3529
93450,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Independencia,20.49085,-97.3564
93450,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Xanath 2,20.49085,-97.3564
93450,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Xanath,20.49085,-97.3564
93450,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Los Mangos,20.49085,-97.3564
93458,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Pozo 4,20.488,-97.4477
93460,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,General Candido Aguilar,20.4385,-97.3129
93460,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Progreso,20.4385,-97.3129
93460,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Teresa Pe�afiel,20.4385,-97.3129
93466,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Antonio M Quirazco,20.4339,-97.3131
93467,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Los Maestros,20.3972,-97.35
93468,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Emiliano Zapata,20.3192,-97.4239
93468,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Azahares del Naranjo,20.3192,-97.4239
93470,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Jos� Joaqu�n Fern�ndez de Lizardi,20.3495,-97.1757
93470,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Ignacio Zaragoza,20.3495,-97.1757
93477,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Jardines,20.4108,-97.2863
93478,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Cardenales,20.39,-97.2787
93479,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,El Taj�n,20.4305,-97.3818
93480,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Margarita Maza de Ju�rez,20.4403,-97.3295
93484,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Guadalupe,20.4552,-97.3586
93484,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Ram�n Caracas Lara,20.4552,-97.3586
93485,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,L�zara Meldi�,20.4377,-97.33
93486,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Crist�bal Colon,20.4387,-97.3326
93487,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Benito Ju�rez Campo Olimpia,20.4552,-97.3586
93489,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Obrera,20.4218,-97.31315
93489,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Corpus Christy,20.4218,-97.31315
93490,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Cerro de Jarana,20.4254,-97.30275
93490,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Rafael Murillo Vidal,20.4254,-97.30275
93498,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Sector Carril,20.44,-97.3192
93499,Veracruz de Ignacio de la Llave,Papantla,Papantla de Olarte,Rafael Hern�ndez Ochoa,20.4108,-97.2863
93520,Veracruz de Ignacio de la Llave,Papantla,,Adolfo Ruiz Cortines,20.59566666666667,-97.28133333333334
93520,Veracruz de Ignacio de la Llave,Papantla,,Carrizal,20.59566666666667,-97.28133333333334
93520,Veracruz de Ignacio de la Llave,Papantla,,El Volador,20.59566666666667,-97.28133333333334
93520,Veracruz de Ignacio de la Llave,Papantla,,Teniente Coronel Sim�n Tiburcio,20.59566666666667,-97.28133333333334
93523,Veracruz de Ignacio de la Llave,Papantla,,Residencial Taj�n,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,La Florida,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Kil�metro Cuarenta y Dos,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Santa Cecilia,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Las Arboledas,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Rancho Nuevo San Jos�,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Cerro de Mozutla,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,El Palmar Kil�metro 40,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,La Victoria Kil�metro 47,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,Sombrerete,20.59851666666667,-97.3914
93523,Veracruz de Ignacio de la Llave,Papantla,,El Palmito (Kil�metro 44),20.59851666666667,-97.3914
93524,Veracruz de Ignacio de la Llave,Papantla,,Caristay,20.6454,-97.3059
93525,Veracruz de Ignacio de la Llave,Papantla,,El Pital,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Vicente Herrera,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Santa �gueda,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,El Cabellal,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Donato M�rquez Azuara,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Plan de los Mangos,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Uni�n y Progreso,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,El Esfuerzo,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Tres Cruces,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Talaxca,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Pital Mozutla,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,Tres Flores,20.52356,-97.36312
93525,Veracruz de Ignacio de la Llave,Papantla,,La Grandeza,20.52356,-97.36312
93526,Veracruz de Ignacio de la Llave,Papantla,,Puente de Piedra,20.6055,-97.196
93526,Veracruz de Ignacio de la Llave,Papantla,,Rancho Playa,20.6055,-97.196
93526,Veracruz de Ignacio de la Llave,Papantla,,Cerro de las Flores,20.6055,-97.196
93527,Veracruz de Ignacio de la Llave,Papantla,,Poza Verde,20.5735,-97.2215
93527,Veracruz de Ignacio de la Llave,Papantla,,Tenixtepec,20.5735,-97.2215
93530,Veracruz de Ignacio de la Llave,Papantla,,San Pablo,20.4626,-97.1912
93532,Veracruz de Ignacio de la Llave,Papantla,,San Antonio Ojital,20.552,-97.3062
93532,Veracruz de Ignacio de la Llave,Papantla,,Reforma Escol�n,20.552,-97.3062
93532,Veracruz de Ignacio de la Llave,Papantla,,El Escol�n,20.552,-97.3062
93532,Veracruz de Ignacio de la Llave,Papantla,,Ojital Nuevo,20.552,-97.3062
93533,Veracruz de Ignacio de la Llave,Papantla,,Plan de Hidalgo,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Vista Hermosa de Madero,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Francisco Sarabia,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Plan del Palmar,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Jos� Mar�a Morelos,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Gildardo Mu�oz,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,El Triunfo,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Jorge Serd�n,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Arroyo de la Laja,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,San Jos� de las Lajas,20.3531,-97.4467
93533,Veracruz de Ignacio de la Llave,Papantla,,Luis Echeverr�a,20.3531,-97.4467
93534,Veracruz de Ignacio de la Llave,Papantla,,La Gu�sima,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,La Concha,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Poza Larga,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Vicente Guerrero,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Palmar,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,San Vicente,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Aguacate,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Heladio Garc�a V�zquez,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Licenciado Gustavo D�az Ordaz,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Arroyo Grande N�mero Dos,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Congregaci�n Taracu�n,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,La Sabana,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Cruz Verde,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Adolfo L�pez Mateos (Taracu�n),20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Calvario,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Arroyo Grande N�mero Uno,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Cazuelas,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Cedro,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Chote,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,El Palmar,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Polutla,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Totomoxtle,20.46987777777778,-97.2636888888889
93534,Veracruz de Ignacio de la Llave,Papantla,,Venustiano Carranza,20.46987777777778,-97.2636888888889
93535,Veracruz de Ignacio de la Llave,Papantla,,San Lorenzo,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,Francisco Villa,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,Mizant�catl,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,La Colmena (La Loma),20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,Finca la Colmena,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,Arroyo del Arco,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,General L�zaro C�rdenas,20.34695,-97.34315
93535,Veracruz de Ignacio de la Llave,Papantla,,Agua Dulce,20.34695,-97.34315
93536,Veracruz de Ignacio de la Llave,Papantla,,Francisco I. Madero,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Arroyo Verde N�mero Uno,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Isla de Juan Rosas,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Rodolfo Curti,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Riva Palacio,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Rafael La Concha Rosas,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Emiliano Zapata,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Remolino,20.36112,-97.1897
93536,Veracruz de Ignacio de la Llave,Papantla,,Cerro Grande Dos,20.36112,-97.1897
93537,Veracruz de Ignacio de la Llave,Papantla,,Ojital Viejo,20.41482,-97.34688
93537,Veracruz de Ignacio de la Llave,Papantla,,La Laguna,20.41482,-97.34688
93537,Veracruz de Ignacio de la Llave,Papantla,,Porvenir N�mero Uno,20.41482,-97.34688
93537,Veracruz de Ignacio de la Llave,Papantla,,Seraf�n Olarte,20.41482,-97.34688
93537,Veracruz de Ignacio de la Llave,Papantla,,Morgadal,20.41482,-97.34688
93537,Veracruz de Ignacio de la Llave,Papantla,,Cerro Del Carb�n,20.41482,-97.34688
93538,Veracruz de Ignacio de la Llave,Papantla,,La Reforma Paso del Correo,20.29603333333333,-97.2249
93538,Veracruz de Ignacio de la Llave,Papantla,,Cuyuxquihui,20.29603333333333,-97.2249
93538,Veracruz de Ignacio de la Llave,Papantla,,La Isla,20.29603333333333,-97.2249
93538,Veracruz de Ignacio de la Llave,Papantla,,Allende,20.29603333333333,-97.2249
93538,Veracruz de Ignacio de la Llave,Papantla,,Paso del Correo,20.29603333333333,-97.2249
93538,Veracruz de Ignacio de la Llave,Papantla,,Plan de Lim�n,20.29603333333333,-97.2249
93540,Veracruz de Ignacio de la Llave,Papantla,,Ocotillar,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,Guadalupe Victoria,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,Pajasco Limonar,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,El Ed�n,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,San Gotardo,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,Pabanco,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,Primero de Mayo,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,Puxtla,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,El Cedral,20.26548,-97.3124
93540,Veracruz de Ignacio de la Llave,Papantla,,La Martinica,20.26548,-97.3124
93542,Veracruz de Ignacio de la Llave,Papantla,,Paso de Valencia,20.2719,-97.3335
93543,Veracruz de Ignacio de la Llave,Papantla,,El Pahual,20.2463,-97.2679
93544,Veracruz de Ignacio de la Llave,Papantla,,Cerro Blanco,20.27655,-97.15885
93544,Veracruz de Ignacio de la Llave,Papantla,,Paso de las Limas,20.27655,-97.15885
93545,Veracruz de Ignacio de la Llave,Papantla,,Pueblillo,20.2544,-97.2552
93546,Veracruz de Ignacio de la Llave,Papantla,,Llanos de San Lorenzo,nan,nan
93546,Veracruz de Ignacio de la Llave,Papantla,,Benito Ju�rez,nan,nan
93547,Veracruz de Ignacio de la Llave,Papantla,,Mesa Chica la Gloria,nan,nan
93547,Veracruz de Ignacio de la Llave,Papantla,,El Porvenir N�mero Dos,nan,nan
93547,Veracruz de Ignacio de la Llave,Papantla,,Miguel Alem�n Velasco,nan,nan
93548,Veracruz de Ignacio de la Llave,Papantla,,Insurgentes Socialistas,20.2142,-97.2935
93548,Veracruz de Ignacio de la Llave,Papantla,,Belisario Dom�nguez,20.2142,-97.2935
93548,Veracruz de Ignacio de la Llave,Papantla,,Joloapan,20.2142,-97.2935
93548,Veracruz de Ignacio de la Llave,Papantla,,Vista Hermosa de Ju�rez,20.2142,-97.2935
93549,Veracruz de Ignacio de la Llave,Papantla,,Valsequillo,20.1832,-97.2138
